time;nr;/Section D-D/Circle 1/D;/Section D-D/Circle 9/D;/Section D-D/Circle 10/D;/Section E-E/Circle 1/D;/Section E-E/Circle 9/D;/Section E-E/Circle 10/D;/Cylinder (5)/D;team;comment
2023-03-02T11:21:59.2138759Z;0;-0.007828135703859651;-0.07854586296560573;0.013320993827274918;-0.027031039940416335;-0.05628909789436154;6.422617057655344e-05;0.018828711558555256;nan;nan
2023-03-02T11:23:04.285943Z;0;-0.007828135703859651;-0.07854586296560573;0.012832837059387536;-0.027031039940416335;-0.05628909789436154;6.422617057655344e-05;0.018828711558555256;nan;nan
2023-03-02T11:24:09.3581794Z;0;-0.007828135703859651;-0.0769486073097978;0.013317783151852502;-0.027031039940416335;-0.05628909789436154;6.422617057655344e-05;0.018828711558555256;nan;nan
2023-03-02T11:25:14.4102647Z;0;-0.007828135703859651;-0.07854586296560573;0.013317783151852502;-0.027031039940416335;-0.05628909789436154;6.422617057655344e-05;0.018828711558555256;nan;nan
2023-03-02T11:26:19.4580783Z;0;-0.007828135703859651;-0.07854586296560573;0.013317783151852502;-0.027031039940416335;-0.05628909789436154;6.422617057655344e-05;0.018828711558555256;nan;nan
2023-03-02T11:27:24.5183999Z;0;-0.010141034978333963;-0.07804402963386003;0.013317783151852502;-0.027031039940416335;-0.05628909789436154;6.422617057655344e-05;0.018828711558555256;nan;nan
2023-03-02T11:28:29.5734261Z;0;-0.007828135703859651;-0.07854586296560573;0.01289788190613006;-0.027031039940416335;-0.05628909789436154;6.422617057655344e-05;0.018828711558555256;nan;nan
2023-03-02T11:29:34.6186325Z;0;-0.007828135703859651;-0.07854586296560573;0.013317783151852502;-0.027031039940416335;-0.05628909789436154;6.422617057655344e-05;0.018828711558555256;nan;nan
2023-03-02T11:30:39.6892298Z;0;-0.007828135703859651;-0.07854467431008505;0.013317783151852502;-0.027031039940416335;-0.05628909789436154;6.422617057655344e-05;0.018828711558555256;nan;nan
2023-03-02T11:31:44.7484482Z;0;-0.007828135703859651;-0.07854586296560573;0.013317783151852502;-0.027031039940416335;-0.05628909789436154;6.422617057655344e-05;0.018828711558555256;nan;nan
