time;nr;/Section D-D/Circle 1/D;/Section D-D/Circle 9/D;/Section D-D/Circle 10/D;/Section E-E/Circle 1/D;/Section E-E/Circle 9/D;/Section E-E/Circle 10/D;/Cylinder (5)/D;team;comment
2023-03-15T14:01:01.0799172Z;1;-0.04408317701782494;0.09531278399416276;0.0030959364282914237;-0.05256134235210297;-0.013641503132361343;-0.010942600878820485;0.14423344816187011;4.0;dark_M1_val
2023-03-15T14:01:37.1418517Z;1;-0.04392551815040058;0.06280452004974446;-0.024223353725763452;-0.04847416517665959;-0.0032928525603566072;-0.012492460757960622;0.1513975502578937;4.0;dark_M1_val
2023-03-15T14:02:13.2034568Z;1;-0.03277897244329164;0.0554989050285446;-0.00025081099614254754;-0.052575471122361606;-0.005875748460467456;-0.011804153167579656;0.1518608204397225;4.0;dark_M1_val
2023-03-15T14:02:49.2610253Z;1;-0.03623072190781773;0.03994760118655272;-0.007832446725576148;-0.04670567180185259;-0.0020101846467603934;-0.016635417879968806;0.1502865064368386;4.0;dark_M1_val
2023-03-15T14:03:25.3077878Z;1;-0.04867656438491519;0.05986676414281433;0.020488785790511166;-0.04292081700153538;0.0021464054938249433;-0.01137631575098208;0.15063989475763506;4.0;dark_M1_val
2023-03-15T14:04:01.3618962Z;1;0.010706858461078106;0.06081768566567369;-0.016574965736317893;-0.039543108415792005;-0.00787252587402687;-0.014233674450678357;0.15205292352381505;4.0;dark_M1_val
2023-03-15T14:04:37.3970438Z;1;-0.024277703454044897;0.07500679005319189;0.012130824854676092;-0.036251563970871814;-0.0020180317182294516;-0.013174453472537984;0.15169078485110177;4.0;dark_M1_val
2023-03-15T14:05:13.352891Z;1;-0.036049505614522026;0.0879250771354041;0.014461219919311041;-0.037647037741183276;-0.006969312973124531;-0.015362889048278205;0.15217566835958607;4.0;dark_M1_val
2023-03-15T14:05:49.3328517Z;1;-0.01669349289815969;0.062408100428752;-0.004021463226624888;-0.037573482682024206;0.0020734131457231797;-0.012770329113147127;0.1512175773997697;4.0;dark_M1_val
2023-03-15T14:06:25.3427051Z;1;-0.02073434234191307;0.0660830901907774;-0.006244631799216194;-0.043018828822439126;0.003595228269660744;-0.012330565376537983;0.1519562818509499;4.0;dark_M1_val
2023-03-15T14:07:01.3292448Z;1;-0.018430910568173253;0.005550527351471324;0.006500104724146638;-0.045593425901259366;0.0030035114764102033;-0.016781651428721567;0.1507509430674716;4.0;dark_M1_val
2023-03-15T14:07:37.3743116Z;1;-0.041974757643341576;0.08599396021945882;0.0128669479380914;-0.03767568871252536;0.0010410240949365601;-0.015498902268436865;0.15158296933985227;4.0;dark_M1_val
2023-03-15T14:08:13.4313445Z;1;-0.025109438433768005;0.08651333807863182;-0.011633660372647903;-0.043318624256373894;0.005414229698276429;-0.011698269575691533;0.1505759754648217;4.0;dark_M1_val
2023-03-15T14:08:49.4613041Z;1;-0.01990189598130243;0.04400871878826251;0.012484642500716348;-0.04052458403709114;0.005107700194988851;-0.013289624175822468;0.15128878165300463;4.0;dark_M1_val
2023-03-15T14:10:37.45128Z;1;-0.004923765190684826;0.04526760276264685;0.013323610009861042;-0.038033671597867524;0.018699978387797245;-0.016165476252459676;0.15488055313507232;4.0;sunlight_M1_val
2023-03-15T14:11:13.4893513Z;1;-0.005818475646808707;0.04507121693765015;0.0013682094287332802;-0.03545168362369466;0.012891753239473225;-0.015176490822746302;0.15485611408059796;4.0;sunlight_M1_val
2023-03-15T14:11:49.4524239Z;1;-0.023976341400341106;0.03278226213562352;-0.0009217968549233291;-0.04841441455981066;0.022324812634687774;-0.014733895170226496;0.15408325562290415;4.0;sunlight_M1_val
