"ts","PartNumber","Team","Comment","Request","Response"
"2023-03-13T16:07:06.5110599Z","30","","","{""ControlInput"":{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]},""PartState"":{""PartId"":""Test Part"",""Characteristics"":[{""Name"":""/Circle (4)/D"",""Nominal"":""19.519999999999996"",""Actual"":null,""LowerTol"":-0.11,""UpperTol"":0.11},{""Name"":""/Section D-D/Circle 1/D"",""Nominal"":6.03,""Actual"":""6.0316890054568617"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 9/D"",""Nominal"":6.03,""Actual"":""6.1047282018953659"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 10/D"",""Nominal"":6.03,""Actual"":""5.9968293252509621"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 1/D"",""Nominal"":6.07,""Actual"":""6.0599762498092193"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 9/D"",""Nominal"":6.07,""Actual"":""6.0910752554475049"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 10/D"",""Nominal"":6.07,""Actual"":""6.06120455890606"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Cylinder (5)/D"",""Nominal"":21.7,""Actual"":""21.541181674657537"",""LowerTol"":-0.07,""UpperTol"":0.07}]}}","{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]}"
"2023-03-13T16:08:12.3225801Z","30","","","{""ControlInput"":{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]},""PartState"":{""PartId"":""Test Part"",""Characteristics"":[{""Name"":""/Circle (4)/D"",""Nominal"":""19.519999999999996"",""Actual"":null,""LowerTol"":-0.11,""UpperTol"":0.11},{""Name"":""/Section D-D/Circle 1/D"",""Nominal"":6.03,""Actual"":""5.983830758231429"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 9/D"",""Nominal"":6.03,""Actual"":""5.7013553413986031"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 10/D"",""Nominal"":6.03,""Actual"":""5.9953227125374919"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 1/D"",""Nominal"":6.07,""Actual"":""6.0588926407809556"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 9/D"",""Nominal"":6.07,""Actual"":""6.0899525008302495"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 10/D"",""Nominal"":6.07,""Actual"":""6.0635909671133632"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Cylinder (5)/D"",""Nominal"":21.7,""Actual"":""21.536492707511631"",""LowerTol"":-0.07,""UpperTol"":0.07}]}}","{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]}"
"2023-03-13T16:09:18.1800052Z","30","","","{""ControlInput"":{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]},""PartState"":{""PartId"":""Test Part"",""Characteristics"":[{""Name"":""/Circle (4)/D"",""Nominal"":""19.519999999999996"",""Actual"":null,""LowerTol"":-0.11,""UpperTol"":0.11},{""Name"":""/Section D-D/Circle 1/D"",""Nominal"":6.03,""Actual"":""6.0268019835669033"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 9/D"",""Nominal"":6.03,""Actual"":""5.9997167249264907"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 10/D"",""Nominal"":6.03,""Actual"":""5.9991032261770556"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 1/D"",""Nominal"":6.07,""Actual"":""6.0550288800729364"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 9/D"",""Nominal"":6.07,""Actual"":""6.0968763046561021"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 10/D"",""Nominal"":6.07,""Actual"":""6.0619400799437111"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Cylinder (5)/D"",""Nominal"":21.7,""Actual"":""21.539634139209156"",""LowerTol"":-0.07,""UpperTol"":0.07}]}}","{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]}"
"2023-03-13T16:10:24.0033376Z","30","","","{""ControlInput"":{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]},""PartState"":{""PartId"":""Test Part"",""Characteristics"":[{""Name"":""/Circle (4)/D"",""Nominal"":""19.519999999999996"",""Actual"":null,""LowerTol"":-0.11,""UpperTol"":0.11},{""Name"":""/Section D-D/Circle 1/D"",""Nominal"":6.03,""Actual"":""5.9502225547192662"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 9/D"",""Nominal"":6.03,""Actual"":""6.0446870374169821"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 10/D"",""Nominal"":6.03,""Actual"":""6.0329469694377842"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 1/D"",""Nominal"":6.07,""Actual"":""6.06102326284407"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 9/D"",""Nominal"":6.07,""Actual"":""6.0924636696892875"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 10/D"",""Nominal"":6.07,""Actual"":""6.06094425110555"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Cylinder (5)/D"",""Nominal"":21.7,""Actual"":""21.538750922139496"",""LowerTol"":-0.07,""UpperTol"":0.07}]}}","{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]}"
"2023-03-13T16:11:29.8246808Z","46","","","{""ControlInput"":{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]},""PartState"":{""PartId"":""Test Part"",""Characteristics"":[{""Name"":""/Circle (4)/D"",""Nominal"":""19.519999999999996"",""Actual"":null,""LowerTol"":-0.11,""UpperTol"":0.11},{""Name"":""/Section D-D/Circle 1/D"",""Nominal"":6.03,""Actual"":""6.0002808481141177"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 9/D"",""Nominal"":6.03,""Actual"":""6.0429729161357013"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 10/D"",""Nominal"":6.03,""Actual"":""5.9637268326809849"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 1/D"",""Nominal"":6.07,""Actual"":""6.0596963968868653"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 9/D"",""Nominal"":6.07,""Actual"":""6.08970511600903"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 10/D"",""Nominal"":6.07,""Actual"":""6.0565848563828748"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Cylinder (5)/D"",""Nominal"":21.7,""Actual"":""21.540274208253987"",""LowerTol"":-0.07,""UpperTol"":0.07}]}}","{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]}"
"2023-03-13T16:12:35.6525709Z","46","","","{""ControlInput"":{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]},""PartState"":{""PartId"":""Test Part"",""Characteristics"":[{""Name"":""/Circle (4)/D"",""Nominal"":""19.519999999999996"",""Actual"":null,""LowerTol"":-0.11,""UpperTol"":0.11},{""Name"":""/Section D-D/Circle 1/D"",""Nominal"":6.03,""Actual"":""5.92583789557772"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 9/D"",""Nominal"":6.03,""Actual"":""6.0445018177699676"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 10/D"",""Nominal"":6.03,""Actual"":""5.9864867919736424"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 1/D"",""Nominal"":6.07,""Actual"":""6.0635433153039937"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 9/D"",""Nominal"":6.07,""Actual"":""6.0822076550484576"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 10/D"",""Nominal"":6.07,""Actual"":""6.0545613448180475"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Cylinder (5)/D"",""Nominal"":21.7,""Actual"":""21.539565802467941"",""LowerTol"":-0.07,""UpperTol"":0.07}]}}","{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]}"
"2023-03-13T16:13:41.4823979Z","46","","","{""ControlInput"":{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]},""PartState"":{""PartId"":""Test Part"",""Characteristics"":[{""Name"":""/Circle (4)/D"",""Nominal"":""19.519999999999996"",""Actual"":null,""LowerTol"":-0.11,""UpperTol"":0.11},{""Name"":""/Section D-D/Circle 1/D"",""Nominal"":6.03,""Actual"":""5.90885483881685"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 9/D"",""Nominal"":6.03,""Actual"":""6.0279874124509663"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 10/D"",""Nominal"":6.03,""Actual"":""5.9861816617394918"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 1/D"",""Nominal"":6.07,""Actual"":""6.0735226565014422"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 9/D"",""Nominal"":6.07,""Actual"":""6.0897488536358839"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 10/D"",""Nominal"":6.07,""Actual"":""6.0513418345652132"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Cylinder (5)/D"",""Nominal"":21.7,""Actual"":""21.540016944495207"",""LowerTol"":-0.07,""UpperTol"":0.07}]}}","{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]}"
"2023-03-13T16:14:47.3533209Z","46","","","{""ControlInput"":{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]},""PartState"":{""PartId"":""Test Part"",""Characteristics"":[{""Name"":""/Circle (4)/D"",""Nominal"":""19.519999999999996"",""Actual"":null,""LowerTol"":-0.11,""UpperTol"":0.11},{""Name"":""/Section D-D/Circle 1/D"",""Nominal"":6.03,""Actual"":""5.907290651675746"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 9/D"",""Nominal"":6.03,""Actual"":""6.0011478282219235"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 10/D"",""Nominal"":6.03,""Actual"":""5.98678523563312"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 1/D"",""Nominal"":6.07,""Actual"":""6.07047802796111"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 9/D"",""Nominal"":6.07,""Actual"":6.0866032022271,""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 10/D"",""Nominal"":6.07,""Actual"":""6.0551400355062155"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Cylinder (5)/D"",""Nominal"":21.7,""Actual"":""21.539828488373011"",""LowerTol"":-0.07,""UpperTol"":0.07}]}}","{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]}"
"2023-03-13T16:15:53.1609775Z","46","","","{""ControlInput"":{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]},""PartState"":{""PartId"":""Test Part"",""Characteristics"":[{""Name"":""/Circle (4)/D"",""Nominal"":""19.519999999999996"",""Actual"":null,""LowerTol"":-0.11,""UpperTol"":0.11},{""Name"":""/Section D-D/Circle 1/D"",""Nominal"":6.03,""Actual"":""5.9486764307730748"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 9/D"",""Nominal"":6.03,""Actual"":""6.0258146351609589"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 10/D"",""Nominal"":6.03,""Actual"":""5.9873267816678792"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 1/D"",""Nominal"":6.07,""Actual"":""6.0650693900042647"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 9/D"",""Nominal"":6.07,""Actual"":""6.0870458769110281"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 10/D"",""Nominal"":6.07,""Actual"":""6.0536440335789239"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Cylinder (5)/D"",""Nominal"":21.7,""Actual"":""21.541075636639505"",""LowerTol"":-0.07,""UpperTol"":0.07}]}}","{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]}"
"2023-03-13T16:16:58.9976064Z","46","","","{""ControlInput"":{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]},""PartState"":{""PartId"":""Test Part"",""Characteristics"":[{""Name"":""/Circle (4)/D"",""Nominal"":""19.519999999999996"",""Actual"":null,""LowerTol"":-0.11,""UpperTol"":0.11},{""Name"":""/Section D-D/Circle 1/D"",""Nominal"":6.03,""Actual"":""5.91614632247752"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 9/D"",""Nominal"":6.03,""Actual"":""6.0082908563481352"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 10/D"",""Nominal"":6.03,""Actual"":""5.9611896266125033"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 1/D"",""Nominal"":6.07,""Actual"":""6.0694890472129508"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 9/D"",""Nominal"":6.07,""Actual"":""6.09002213920383"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 10/D"",""Nominal"":6.07,""Actual"":""6.0566050293433671"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Cylinder (5)/D"",""Nominal"":21.7,""Actual"":""21.539453297362769"",""LowerTol"":-0.07,""UpperTol"":0.07}]}}","{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]}"
"2023-03-13T16:18:04.8158342Z","46","","","{""ControlInput"":{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]},""PartState"":{""PartId"":""Test Part"",""Characteristics"":[{""Name"":""/Circle (4)/D"",""Nominal"":""19.519999999999996"",""Actual"":null,""LowerTol"":-0.11,""UpperTol"":0.11},{""Name"":""/Section D-D/Circle 1/D"",""Nominal"":6.03,""Actual"":""5.9721584565319166"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 9/D"",""Nominal"":6.03,""Actual"":""6.0250536559103516"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 10/D"",""Nominal"":6.03,""Actual"":""5.9785420735990025"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 1/D"",""Nominal"":6.07,""Actual"":""6.0663337546345408"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 9/D"",""Nominal"":6.07,""Actual"":""6.0778288276911665"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 10/D"",""Nominal"":6.07,""Actual"":""6.0531123125874489"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Cylinder (5)/D"",""Nominal"":21.7,""Actual"":""21.541374357069756"",""LowerTol"":-0.07,""UpperTol"":0.07}]}}","{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]}"
"2023-03-13T16:19:10.6525879Z","46","","","{""ControlInput"":{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]},""PartState"":{""PartId"":""Test Part"",""Characteristics"":[{""Name"":""/Circle (4)/D"",""Nominal"":""19.519999999999996"",""Actual"":null,""LowerTol"":-0.11,""UpperTol"":0.11},{""Name"":""/Section D-D/Circle 1/D"",""Nominal"":6.03,""Actual"":""5.9722450656908679"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 9/D"",""Nominal"":6.03,""Actual"":""6.0399708471398954"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 10/D"",""Nominal"":6.03,""Actual"":""5.9810037476140288"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 1/D"",""Nominal"":6.07,""Actual"":""6.0561314107500239"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 9/D"",""Nominal"":6.07,""Actual"":""6.089032091645076"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 10/D"",""Nominal"":6.07,""Actual"":""6.05915043452422"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Cylinder (5)/D"",""Nominal"":21.7,""Actual"":""21.540065095671881"",""LowerTol"":-0.07,""UpperTol"":0.07}]}}","{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]}"
"2023-03-13T16:20:16.4884947Z","46","","","{""ControlInput"":{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]},""PartState"":{""PartId"":""Test Part"",""Characteristics"":[{""Name"":""/Circle (4)/D"",""Nominal"":""19.519999999999996"",""Actual"":null,""LowerTol"":-0.11,""UpperTol"":0.11},{""Name"":""/Section D-D/Circle 1/D"",""Nominal"":6.03,""Actual"":""5.9165948346395369"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 9/D"",""Nominal"":6.03,""Actual"":""6.0434157714433132"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 10/D"",""Nominal"":6.03,""Actual"":""5.9868702876931055"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 1/D"",""Nominal"":6.07,""Actual"":""6.0664180815694815"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 9/D"",""Nominal"":6.07,""Actual"":""6.0901662755106649"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 10/D"",""Nominal"":6.07,""Actual"":""6.0547170466327618"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Cylinder (5)/D"",""Nominal"":21.7,""Actual"":""21.5408817285778"",""LowerTol"":-0.07,""UpperTol"":0.07}]}}","{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]}"
"2023-03-13T16:21:22.3044949Z","46","","","{""ControlInput"":{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]},""PartState"":{""PartId"":""Test Part"",""Characteristics"":[{""Name"":""/Circle (4)/D"",""Nominal"":""19.519999999999996"",""Actual"":null,""LowerTol"":-0.11,""UpperTol"":0.11},{""Name"":""/Section D-D/Circle 1/D"",""Nominal"":6.03,""Actual"":""5.9834322874895536"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 9/D"",""Nominal"":6.03,""Actual"":""6.0151234348705378"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 10/D"",""Nominal"":6.03,""Actual"":""5.9726460127860905"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 1/D"",""Nominal"":6.07,""Actual"":""6.0679393478980259"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 9/D"",""Nominal"":6.07,""Actual"":""6.0825526955341642"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 10/D"",""Nominal"":6.07,""Actual"":""6.0511199622281611"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Cylinder (5)/D"",""Nominal"":21.7,""Actual"":""21.540495167664616"",""LowerTol"":-0.07,""UpperTol"":0.07}]}}","{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]}"
"2023-03-13T16:22:28.1033396Z","46","","","{""ControlInput"":{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]},""PartState"":{""PartId"":""Test Part"",""Characteristics"":[{""Name"":""/Circle (4)/D"",""Nominal"":""19.519999999999996"",""Actual"":null,""LowerTol"":-0.11,""UpperTol"":0.11},{""Name"":""/Section D-D/Circle 1/D"",""Nominal"":6.03,""Actual"":""5.9384349261822713"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 9/D"",""Nominal"":6.03,""Actual"":""6.0361957430294222"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 10/D"",""Nominal"":6.03,""Actual"":""5.95765599196809"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 1/D"",""Nominal"":6.07,""Actual"":""6.0613747378017218"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 9/D"",""Nominal"":6.07,""Actual"":""6.0819608553925422"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 10/D"",""Nominal"":6.07,""Actual"":""6.05503218218573"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Cylinder (5)/D"",""Nominal"":21.7,""Actual"":""21.539420503354197"",""LowerTol"":-0.07,""UpperTol"":0.07}]}}","{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]}"
"2023-03-13T16:23:33.9433577Z","46","","","{""ControlInput"":{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]},""PartState"":{""PartId"":""Test Part"",""Characteristics"":[{""Name"":""/Circle (4)/D"",""Nominal"":""19.519999999999996"",""Actual"":null,""LowerTol"":-0.11,""UpperTol"":0.11},{""Name"":""/Section D-D/Circle 1/D"",""Nominal"":6.03,""Actual"":""5.9147843331165531"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 9/D"",""Nominal"":6.03,""Actual"":""5.9677490907712878"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 10/D"",""Nominal"":6.03,""Actual"":""5.9531844813161277"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 1/D"",""Nominal"":6.07,""Actual"":""6.065838278216928"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 9/D"",""Nominal"":6.07,""Actual"":""6.0866556004082613"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 10/D"",""Nominal"":6.07,""Actual"":""6.0535543178445081"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Cylinder (5)/D"",""Nominal"":21.7,""Actual"":""21.541617039526841"",""LowerTol"":-0.07,""UpperTol"":0.07}]}}","{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]}"
"2023-03-13T16:24:39.7437225Z","46","","","{""ControlInput"":{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]},""PartState"":{""PartId"":""Test Part"",""Characteristics"":[{""Name"":""/Circle (4)/D"",""Nominal"":""19.519999999999996"",""Actual"":null,""LowerTol"":-0.11,""UpperTol"":0.11},{""Name"":""/Section D-D/Circle 1/D"",""Nominal"":6.03,""Actual"":""5.891606218447099"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 9/D"",""Nominal"":6.03,""Actual"":""6.0359569516191929"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section D-D/Circle 10/D"",""Nominal"":6.03,""Actual"":""5.9753960043572913"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 1/D"",""Nominal"":6.07,""Actual"":""6.0557594418967833"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 9/D"",""Nominal"":6.07,""Actual"":""6.0802604910969693"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Section E-E/Circle 10/D"",""Nominal"":6.07,""Actual"":""6.05694554025032"",""LowerTol"":-0.035,""UpperTol"":0.035},{""Name"":""/Cylinder (5)/D"",""Nominal"":21.7,""Actual"":""21.540924065485523"",""LowerTol"":-0.07,""UpperTol"":0.07}]}}","{""Parameters"":[{""Name"":""ControlParameter1"",""Value"":5},{""Name"":""ControlParameter2"",""Value"":5}]}"
